,AC,priority,label-val,cluster,max_ident_other,closest_other
1083,seq_1084,False,0,4.0,0.514,seq_1572
1084,seq_1085,False,0,0.0,0.48200000000000004,seq_559
1085,seq_1086,False,0,1.0,0.484,seq_1958
1086,seq_1087,False,0,2.0,0.47600000000000003,seq_2572
1087,seq_1088,False,0,3.0,0.462,seq_146
1088,seq_1089,False,0,4.0,0.6629999999999999,seq_1531
1089,seq_1090,False,0,0.0,0.526,seq_823
1090,seq_1091,False,0,1.0,0.48700000000000004,seq_2601
1091,seq_1092,False,0,2.0,0.6779999999999999,seq_1738
1092,seq_1093,False,0,3.0,0.485,seq_2049
1093,seq_1094,False,0,4.0,0.51,seq_1802
1094,seq_1095,False,0,0.0,0.49700000000000005,seq_733
1095,seq_1096,False,0,1.0,0.54,seq_2625
1096,seq_1097,False,0,2.0,0.531,seq_2911
1097,seq_1098,False,0,3.0,0.47,seq_906
1098,seq_1099,False,0,4.0,0.49,seq_1628
1099,seq_1100,False,0,0.0,0.563,seq_2744
1100,seq_1101,False,0,1.0,0.528,seq_1584
1101,seq_1102,False,0,2.0,0.46799999999999997,seq_2207
1102,seq_1103,False,0,3.0,0.508,seq_2730
1103,seq_1104,False,0,4.0,0.488,seq_1807
1104,seq_1105,False,0,0.0,0.5,seq_657
1105,seq_1106,False,0,1.0,0.51,seq_2044
1106,seq_1107,False,0,2.0,0.486,seq_79
1107,seq_1108,False,0,3.0,0.486,seq_2112
1108,seq_1109,False,0,4.0,0.483,seq_293
1109,seq_1110,False,0,0.0,0.48100000000000004,seq_1624
1110,seq_1111,False,0,1.0,0.507,seq_1597
1111,seq_1112,False,0,2.0,0.496,seq_160
1112,seq_1113,False,0,3.0,0.52,seq_723
1113,seq_1114,False,0,4.0,0.484,seq_1001
1114,seq_1115,False,0,0.0,0.524,seq_2228
1115,seq_1116,False,0,1.0,0.478,seq_2096
1116,seq_1117,False,0,2.0,0.488,seq_161
1117,seq_1118,False,0,3.0,0.517,seq_2157
1118,seq_1119,False,0,4.0,0.523,seq_1386
1119,seq_1120,False,0,0.0,0.49700000000000005,seq_1058
1120,seq_1121,False,0,1.0,0.509,seq_1147
1121,seq_1122,False,0,2.0,0.52,seq_1083
1122,seq_1123,False,0,3.0,0.531,seq_1194
1123,seq_1124,False,0,4.0,0.496,seq_836
1124,seq_1125,False,0,0.0,0.496,seq_1951
1125,seq_1126,False,0,1.0,0.544,seq_2326
1126,seq_1127,False,0,2.0,0.606,seq_1941
1127,seq_1128,False,0,3.0,0.501,seq_1159
1128,seq_1129,False,0,4.0,0.518,seq_2012
1129,seq_1130,False,0,0.0,0.503,seq_1942
1130,seq_1131,False,0,1.0,0.503,seq_123
1131,seq_1132,False,0,2.0,0.5329999999999999,seq_755
1132,seq_1133,False,0,3.0,0.489,seq_2702
1133,seq_1134,False,0,4.0,0.654,seq_2267
1134,seq_1135,False,0,0.0,0.488,seq_173
1135,seq_1136,False,0,1.0,0.512,seq_824
1136,seq_1137,False,0,2.0,0.7929999999999999,seq_1334
1137,seq_1138,False,0,3.0,0.556,seq_2160
1138,seq_1139,False,0,4.0,0.49200000000000005,seq_1525
1139,seq_1140,False,0,0.0,0.753,seq_285
1140,seq_1141,False,0,1.0,0.48,seq_349
1141,seq_1142,False,0,2.0,0.539,seq_1993
1142,seq_1143,False,0,3.0,0.478,seq_1701
1143,seq_1144,False,0,4.0,0.473,seq_1258
1144,seq_1145,False,0,0.0,0.557,seq_1281
1145,seq_1146,False,0,1.0,0.514,seq_1664
1146,seq_1147,False,0,2.0,0.509,seq_1121
1147,seq_1148,False,0,3.0,0.504,seq_814
1148,seq_1149,False,0,4.0,0.485,seq_747
1149,seq_1150,False,0,0.0,0.48200000000000004,seq_2434
1150,seq_1151,False,0,1.0,0.47,seq_2358
1151,seq_1152,False,0,2.0,0.55,seq_407
1152,seq_1153,False,0,3.0,0.512,seq_1469
1153,seq_1154,False,0,4.0,0.506,seq_1503
1154,seq_1155,False,0,0.0,0.479,seq_2145
1155,seq_1156,False,0,1.0,0.49200000000000005,seq_2386
1156,seq_1157,False,0,2.0,0.495,seq_2117
1157,seq_1158,False,0,3.0,0.508,seq_358
1158,seq_1159,False,0,4.0,0.501,seq_1128
1159,seq_1160,False,0,0.0,0.5489999999999999,seq_1281
1160,seq_1161,False,0,1.0,0.47600000000000003,seq_128
1161,seq_1162,False,0,2.0,0.489,seq_1043
1162,seq_1163,False,0,3.0,0.508,seq_363
1163,seq_1164,False,0,4.0,0.485,seq_302
1164,seq_1165,False,0,0.0,0.484,seq_2068
1165,seq_1166,False,0,1.0,0.511,seq_2656
1166,seq_1167,False,0,2.0,0.6679999999999999,seq_1466
1167,seq_1168,False,0,3.0,0.485,seq_351
1168,seq_1169,False,0,4.0,0.493,seq_1667
1169,seq_1170,False,0,0.0,0.486,seq_1943
1170,seq_1171,False,0,1.0,0.513,seq_884
1171,seq_1172,False,0,2.0,0.47100000000000003,seq_427
1172,seq_1173,False,0,3.0,0.5329999999999999,seq_2062
1173,seq_1174,False,0,4.0,0.529,seq_952
1174,seq_1175,False,0,0.0,0.518,seq_163
1175,seq_1176,False,0,1.0,0.537,seq_2334
1176,seq_1177,False,0,2.0,0.49,seq_101
1177,seq_1178,False,0,3.0,0.467,seq_1469
1178,seq_1179,False,0,4.0,0.503,seq_2778
1179,seq_1180,False,0,0.0,0.496,seq_2632
1180,seq_1181,False,0,1.0,0.539,seq_988
1181,seq_1182,False,0,2.0,0.511,seq_1331
1182,seq_1183,False,0,3.0,0.693,seq_387
1183,seq_1184,False,0,4.0,0.512,seq_647
1184,seq_1185,False,0,0.0,0.514,seq_543
1185,seq_1186,False,0,1.0,0.484,seq_1544
1186,seq_1187,False,0,2.0,0.495,seq_1273
1187,seq_1188,False,0,3.0,0.5529999999999999,seq_386
1188,seq_1189,False,0,4.0,0.5,seq_826
1189,seq_1190,False,0,0.0,0.5,seq_873
1190,seq_1191,False,0,1.0,0.496,seq_2084
1191,seq_1192,False,0,3.0,0.49200000000000005,seq_335
1192,seq_1193,False,0,4.0,0.515,seq_6
1193,seq_1194,False,0,0.0,0.5589999999999999,seq_2205
1194,seq_1195,False,0,1.0,0.53,seq_1740
1195,seq_1196,False,0,2.0,0.515,seq_1769
1196,seq_1197,False,0,3.0,0.51,seq_490
1197,seq_1198,False,0,4.0,0.466,seq_1647
1198,seq_1199,False,0,0.0,0.504,seq_1722
1199,seq_1200,False,0,1.0,0.5,seq_2639
1200,seq_1201,False,0,2.0,0.49700000000000005,seq_2556
1201,seq_1202,False,0,3.0,0.493,seq_286
1202,seq_1203,False,0,4.0,0.503,seq_2864
1203,seq_1204,False,0,0.0,0.516,seq_2425
1204,seq_1205,False,0,1.0,0.48100000000000004,seq_118
1205,seq_1206,False,0,2.0,0.48200000000000004,seq_1543
1206,seq_1207,False,0,3.0,0.488,seq_476
1207,seq_1208,False,0,4.0,0.484,seq_1330
1208,seq_1209,False,0,0.0,0.478,seq_1396
1209,seq_1210,False,0,1.0,0.515,seq_145
1210,seq_1211,False,0,2.0,0.508,seq_2602
1211,seq_1212,False,0,3.0,0.5,seq_1785
1212,seq_1213,False,0,4.0,0.49700000000000005,seq_91
1213,seq_1214,False,0,0.0,0.49200000000000005,seq_2102
1214,seq_1215,False,0,1.0,0.49700000000000005,seq_438
1215,seq_1216,False,0,2.0,0.52,seq_2446
1216,seq_1217,False,0,3.0,0.48100000000000004,seq_121
1217,seq_1218,False,0,4.0,0.507,seq_1656
1218,seq_1219,False,0,0.0,0.501,seq_916
1219,seq_1220,False,0,1.0,0.5670000000000001,seq_869
1220,seq_1221,False,0,2.0,0.488,seq_205
1221,seq_1222,False,0,3.0,0.493,seq_959
1222,seq_1223,False,0,2.0,0.491,seq_2650
1223,seq_1224,False,0,4.0,0.517,seq_453
1224,seq_1225,False,0,0.0,0.545,seq_159
1225,seq_1226,False,0,1.0,0.485,seq_2864
1226,seq_1227,False,0,2.0,0.478,seq_1054
1227,seq_1228,False,0,3.0,0.485,seq_266
1228,seq_1229,False,0,4.0,0.5539999999999999,seq_1890
1229,seq_1230,False,0,0.0,0.528,seq_2152
1230,seq_1231,False,0,1.0,0.551,seq_2067
1231,seq_1232,False,0,2.0,0.508,seq_2684
1232,seq_1233,False,0,3.0,0.506,seq_620
1233,seq_1234,False,0,4.0,0.49,seq_951
1234,seq_1235,False,0,0.0,0.48200000000000004,seq_2543
1235,seq_1236,False,0,1.0,0.494,seq_2313
1236,seq_1237,False,0,2.0,0.475,seq_1523
1237,seq_1238,False,0,3.0,0.527,seq_2493
1238,seq_1239,False,0,4.0,0.501,seq_1956
1239,seq_1240,False,0,0.0,0.491,seq_2559
1240,seq_1241,False,0,1.0,0.523,seq_758
1241,seq_1242,False,0,2.0,0.484,seq_1868
1242,seq_1243,False,0,3.0,0.521,seq_82
1243,seq_1244,False,0,4.0,0.532,seq_2489
1244,seq_1245,False,0,0.0,0.488,seq_2498
1245,seq_1246,False,0,1.0,0.49,seq_1025
1246,seq_1247,False,0,2.0,0.479,seq_2147
1247,seq_1248,False,0,3.0,0.509,seq_912
1248,seq_1249,False,0,4.0,0.462,seq_2524
1249,seq_1250,False,0,0.0,0.503,seq_1317
1250,seq_1251,False,0,1.0,0.488,seq_2584
1251,seq_1252,False,0,2.0,0.48700000000000004,seq_2369
1252,seq_1253,False,0,3.0,0.512,seq_442
1253,seq_1254,False,0,4.0,0.495,seq_2589
1254,seq_1255,False,0,0.0,0.521,seq_568
1255,seq_1256,False,0,1.0,0.518,seq_2536
1256,seq_1257,False,0,2.0,0.488,seq_2044
1257,seq_1258,False,0,3.0,0.489,seq_627
1258,seq_1259,False,0,4.0,0.5,seq_304
1259,seq_1260,False,0,0.0,0.49200000000000005,seq_2081
1260,seq_1261,False,0,1.0,0.478,seq_1049
1261,seq_1262,False,0,2.0,0.493,seq_2376
1262,seq_1263,False,0,3.0,0.547,seq_2460
1263,seq_1264,False,0,4.0,0.499,seq_2732
1264,seq_1265,False,0,0.0,0.501,seq_1854
1265,seq_1266,False,0,1.0,0.48,seq_111
1266,seq_1267,False,0,2.0,0.504,seq_1326
1267,seq_1268,False,0,3.0,0.5,seq_590
1268,seq_1269,False,0,4.0,0.52,seq_1557
1269,seq_1270,False,0,0.0,0.496,seq_1641
1270,seq_1271,False,0,1.0,0.486,seq_1709
1271,seq_1272,False,0,2.0,0.483,seq_2300
1272,seq_1273,False,0,3.0,0.711,seq_1689
1273,seq_1274,False,0,4.0,0.48200000000000004,seq_1550
1274,seq_1275,False,0,0.0,0.49700000000000005,seq_2145
1275,seq_1276,False,0,1.0,0.564,seq_2656
1276,seq_1277,False,0,2.0,0.488,seq_2719
1277,seq_1278,False,0,3.0,0.503,seq_2082
1278,seq_1279,False,0,4.0,0.503,seq_2481
1279,seq_1280,False,0,0.0,0.508,seq_1569
1280,seq_1281,False,0,1.0,0.557,seq_1145
1281,seq_1282,False,0,2.0,0.499,seq_751
1282,seq_1283,False,0,3.0,0.508,seq_1365
1283,seq_1284,False,0,4.0,0.48,seq_2226
1284,seq_1285,False,0,0.0,0.515,seq_1332
1285,seq_1286,False,0,1.0,0.48,seq_1474
1286,seq_1287,False,0,2.0,0.521,seq_1335
1287,seq_1288,False,0,3.0,0.5379999999999999,seq_2655
1288,seq_1289,False,0,4.0,0.484,seq_146
1289,seq_1290,False,0,0.0,0.49700000000000005,seq_1179
1290,seq_1291,False,0,1.0,0.517,seq_2266
1291,seq_1292,False,0,2.0,0.505,seq_2499
1292,seq_1293,False,0,3.0,0.47100000000000003,seq_2570
1293,seq_1294,False,0,4.0,0.5579999999999999,seq_2811
1294,seq_1295,False,0,0.0,0.499,seq_268
1295,seq_1296,False,0,1.0,0.496,seq_1750
1296,seq_1297,False,0,2.0,0.518,seq_227
1297,seq_1298,False,0,3.0,0.493,seq_2012
1298,seq_1299,False,0,4.0,0.501,seq_1897
1299,seq_1300,False,0,0.0,0.569,seq_1003
1300,seq_1301,False,0,1.0,0.516,seq_2505
1301,seq_1302,False,0,2.0,0.519,seq_845
1302,seq_1303,False,0,3.0,0.48100000000000004,seq_2161
1303,seq_1304,False,0,4.0,0.489,seq_322
1304,seq_1305,False,0,0.0,0.5,seq_817
1305,seq_1306,False,0,1.0,0.504,seq_880
1306,seq_1307,False,0,2.0,0.473,seq_1569
1307,seq_1308,False,0,3.0,0.506,seq_2891
1308,seq_1309,False,0,4.0,0.48700000000000004,seq_91
1309,seq_1310,False,0,0.0,0.495,seq_1346
1310,seq_1311,False,0,1.0,0.5,seq_2008
1311,seq_1312,False,0,2.0,0.496,seq_2609
1312,seq_1313,False,0,3.0,0.495,seq_2760
1313,seq_1314,False,0,4.0,0.49200000000000005,seq_1735
1314,seq_1315,False,0,0.0,0.485,seq_2079
1315,seq_1316,False,0,1.0,0.515,seq_453
1316,seq_1317,False,0,2.0,0.6940000000000001,seq_2174
1317,seq_1318,False,0,3.0,0.47100000000000003,seq_2667
1318,seq_1319,False,0,4.0,0.515,seq_2446
1319,seq_1320,False,0,0.0,0.507,seq_2847
1320,seq_1321,False,0,1.0,0.53,seq_621
1321,seq_1322,False,0,2.0,0.488,seq_1791
1322,seq_1323,False,0,3.0,0.486,seq_1321
1323,seq_1324,False,0,4.0,0.513,seq_2596
1324,seq_1325,False,0,0.0,0.484,seq_539
1325,seq_1326,False,0,1.0,0.52,seq_169
1326,seq_1327,False,0,2.0,0.49700000000000005,seq_21
1327,seq_1328,False,0,3.0,0.503,seq_2161
1328,seq_1329,False,0,4.0,0.752,seq_1771
1329,seq_1330,False,0,0.0,0.484,seq_1208
1330,seq_1331,False,0,1.0,0.525,seq_2250
1331,seq_1332,False,0,2.0,0.524,seq_1640
1332,seq_1333,False,0,3.0,0.478,seq_580
1333,seq_1334,False,0,4.0,0.7929999999999999,seq_1137
1334,seq_1335,False,0,0.0,0.5489999999999999,seq_854
1335,seq_1336,False,0,1.0,0.504,seq_2730
1336,seq_1337,False,0,2.0,0.496,seq_1743
1337,seq_1338,False,0,3.0,0.53,seq_152
1338,seq_1339,False,0,4.0,0.508,seq_721
1339,seq_1340,False,0,0.0,0.48200000000000004,seq_1727
1340,seq_1341,False,0,1.0,0.486,seq_962
1341,seq_1342,False,0,2.0,0.47600000000000003,seq_1914
1342,seq_1343,False,0,3.0,0.48100000000000004,seq_2288
1343,seq_1344,False,0,4.0,0.5,seq_821
1344,seq_1345,False,0,0.0,0.51,seq_774
1345,seq_1346,False,0,1.0,0.495,seq_1310
1346,seq_1347,False,0,2.0,0.524,seq_1003
1347,seq_1348,False,0,3.0,0.505,seq_2786
1348,seq_1349,False,0,4.0,0.51,seq_851
1349,seq_1350,False,0,0.0,0.49,seq_499
1350,seq_1351,False,0,1.0,0.49700000000000005,seq_1460
1351,seq_1352,False,0,2.0,0.48700000000000004,seq_923
1352,seq_1353,False,0,3.0,0.48200000000000004,seq_1376
1353,seq_1354,False,0,4.0,0.524,seq_1597
1354,seq_1355,False,0,0.0,0.515,seq_2652
1355,seq_1356,False,0,1.0,0.49200000000000005,seq_500
1356,seq_1357,False,0,2.0,0.542,seq_1220
1357,seq_1358,False,0,3.0,0.478,seq_2247
1358,seq_1359,False,0,4.0,0.494,seq_820
1359,seq_1360,False,0,0.0,0.518,seq_766
1360,seq_1361,False,0,1.0,0.485,seq_1140
1361,seq_1362,False,0,2.0,0.49200000000000005,seq_189
1362,seq_1363,False,0,3.0,0.529,seq_2823
1363,seq_1364,False,0,4.0,0.485,seq_1822
1364,seq_1365,False,0,0.0,0.522,seq_1063
1365,seq_1366,False,0,1.0,0.488,seq_2855
1366,seq_1367,False,0,2.0,0.467,seq_1226
1367,seq_1368,False,0,3.0,0.484,seq_1076
1368,seq_1369,False,0,4.0,0.489,seq_2035
1369,seq_1370,False,0,0.0,0.5429999999999999,seq_1921
1370,seq_1371,False,0,1.0,0.521,seq_638
1371,seq_1372,False,0,2.0,0.474,seq_940
1372,seq_1373,False,0,3.0,0.486,seq_1299
1373,seq_1374,False,0,4.0,0.523,seq_987
1374,seq_1375,False,0,0.0,0.523,seq_2687
1375,seq_1376,False,0,1.0,0.507,seq_561
1376,seq_1377,False,0,2.0,0.54,seq_2872
1377,seq_1378,False,0,3.0,0.523,seq_1615
1378,seq_1379,False,0,4.0,0.516,seq_649
1379,seq_1380,False,0,0.0,0.489,seq_2238
1380,seq_1381,False,0,1.0,0.47700000000000004,seq_1022
1381,seq_1382,False,0,2.0,0.501,seq_1598
1382,seq_1383,False,0,3.0,0.496,seq_2415
1383,seq_1384,False,0,4.0,0.493,seq_33
1384,seq_1385,False,0,0.0,0.49200000000000005,seq_398
1385,seq_1386,False,0,1.0,0.523,seq_1119
1386,seq_1387,False,0,2.0,0.544,seq_1844
1387,seq_1388,False,0,3.0,0.503,seq_1216
1388,seq_1389,False,0,4.0,0.503,seq_182
1389,seq_1390,False,0,0.0,0.585,seq_500
1390,seq_1391,False,0,1.0,0.489,seq_1862
1391,seq_1392,False,0,2.0,0.47200000000000003,seq_2056
1392,seq_1393,False,0,3.0,0.505,seq_1601
1393,seq_1394,False,0,4.0,0.55,seq_2179
1394,seq_1395,False,0,0.0,0.53,seq_1698
1395,seq_1396,False,0,1.0,0.501,seq_96
1396,seq_1397,False,0,2.0,0.515,seq_2542
1397,seq_1398,False,0,3.0,0.488,seq_760
1398,seq_1399,False,0,4.0,0.508,seq_1448
1399,seq_1400,False,0,0.0,0.494,seq_744
1400,seq_1401,False,0,1.0,0.521,seq_764
1401,seq_1402,False,0,2.0,0.504,seq_1229
1402,seq_1403,False,0,3.0,0.47,seq_1911
1403,seq_1404,False,0,4.0,0.6809999999999999,seq_91
1404,seq_1405,False,0,0.0,0.479,seq_1456
1405,seq_1406,False,0,1.0,0.556,seq_2475
1406,seq_1407,False,0,2.0,0.5,seq_1715
1407,seq_1408,False,0,3.0,0.508,seq_2248
1408,seq_1409,False,0,4.0,0.496,seq_283
1409,seq_1410,False,0,0.0,0.484,seq_327
1410,seq_1411,False,0,1.0,0.473,seq_1530
1411,seq_1412,False,0,2.0,0.529,seq_2486
1412,seq_1413,False,0,3.0,0.485,seq_1757
1413,seq_1414,False,0,4.0,0.493,seq_2394
1414,seq_1415,False,0,0.0,0.7040000000000001,seq_2348
1415,seq_1416,False,0,1.0,0.484,seq_500
1416,seq_1417,False,0,2.0,0.49700000000000005,seq_865
1417,seq_1418,False,0,3.0,0.489,seq_1854
1418,seq_1419,False,0,4.0,0.514,seq_126
1419,seq_1420,False,0,0.0,0.5,seq_2011
1420,seq_1421,False,0,1.0,0.49200000000000005,seq_2336
1421,seq_1422,False,0,2.0,0.49200000000000005,seq_56
1422,seq_1423,False,0,3.0,0.51,seq_1814
1423,seq_1424,False,0,4.0,0.528,seq_2486
1424,seq_1425,False,0,0.0,0.474,seq_1764
1425,seq_1426,False,0,1.0,0.521,seq_1890
1426,seq_1427,False,0,2.0,0.534,seq_2754
1427,seq_1428,False,0,3.0,0.484,seq_911
1428,seq_1429,False,0,4.0,0.507,seq_267
1429,seq_1430,False,0,0.0,0.489,seq_2193
1430,seq_1431,False,0,1.0,0.525,seq_1474
1431,seq_1432,False,0,2.0,0.483,seq_1938
1432,seq_1433,False,0,3.0,0.493,seq_473
1433,seq_1434,False,0,4.0,0.747,seq_808
1434,seq_1435,False,0,0.0,0.503,seq_82
1435,seq_1436,False,0,1.0,0.485,seq_113
1436,seq_1437,False,0,2.0,0.496,seq_9
1437,seq_1438,False,0,3.0,0.508,seq_1195
1438,seq_1439,False,0,4.0,0.527,seq_1666
1439,seq_1440,False,0,0.0,0.483,seq_304
1440,seq_1441,False,0,1.0,0.489,seq_2685
1441,seq_1442,False,0,2.0,0.508,seq_1979
1442,seq_1443,False,0,3.0,0.499,seq_2360
1443,seq_1444,False,0,4.0,0.488,seq_992
1444,seq_1445,False,0,0.0,0.485,seq_817
1445,seq_1446,False,0,1.0,0.53,seq_1152
1446,seq_1447,False,0,2.0,0.488,seq_216
1447,seq_1448,False,0,3.0,0.508,seq_1399
1448,seq_1449,False,0,4.0,0.495,seq_1435
1449,seq_1450,False,0,0.0,0.508,seq_1064
1450,seq_1451,False,0,1.0,0.501,seq_2776
1451,seq_1452,False,0,2.0,0.5379999999999999,seq_2520
1452,seq_1453,False,0,3.0,0.5329999999999999,seq_1014
1453,seq_1454,False,0,4.0,0.54,seq_1895
1454,seq_1455,False,0,0.0,0.49200000000000005,seq_232
1455,seq_1456,False,0,1.0,0.479,seq_711
1456,seq_1457,False,0,2.0,0.507,seq_562
1457,seq_1458,False,0,3.0,0.5589999999999999,seq_1044
1458,seq_1459,False,0,4.0,0.532,seq_648
1459,seq_1460,False,0,0.0,0.512,seq_1089
1460,seq_1461,False,0,1.0,0.515,seq_2193
1461,seq_1462,False,0,2.0,0.504,seq_1034
1462,seq_1463,False,0,3.0,0.48100000000000004,seq_2501
1463,seq_1464,False,0,4.0,0.7020000000000001,seq_1415
1464,seq_1465,False,0,0.0,0.507,seq_2099
1465,seq_1466,False,0,1.0,0.745,seq_875
1466,seq_1467,False,0,2.0,0.653,seq_1859
1467,seq_1468,False,0,3.0,0.49,seq_317
1468,seq_1469,False,0,4.0,0.512,seq_1153
1469,seq_1470,False,0,0.0,0.466,seq_1297
1470,seq_1471,False,0,1.0,0.48,seq_1843
1471,seq_1472,False,0,2.0,0.49,seq_1616
1472,seq_1473,False,0,3.0,0.551,seq_2069
1473,seq_1474,False,0,4.0,0.527,seq_482
1474,seq_1475,False,0,0.0,0.541,seq_2250
1475,seq_1476,False,0,1.0,0.51,seq_1288
1476,seq_1477,False,0,2.0,0.496,seq_1335
1477,seq_1478,False,0,3.0,0.546,seq_648
1478,seq_1479,False,0,4.0,0.503,seq_88
1479,seq_1480,False,0,0.0,0.493,seq_1171
1480,seq_1481,False,0,1.0,0.518,seq_2340
1481,seq_1482,False,0,2.0,0.508,seq_621
1482,seq_1483,False,0,3.0,0.469,seq_2386
1483,seq_1484,False,0,4.0,0.531,seq_2334
1484,seq_1485,False,0,0.0,0.488,seq_1329
1485,seq_1486,False,0,1.0,0.535,seq_305
1486,seq_1487,False,0,2.0,0.65,seq_818
1487,seq_1488,False,0,3.0,0.496,seq_331
1488,seq_1489,False,0,4.0,0.488,seq_2316
1489,seq_1490,False,0,0.0,0.489,seq_747
1490,seq_1491,False,0,1.0,0.561,seq_2563
1491,seq_1492,False,0,2.0,0.499,seq_1043
1492,seq_1493,False,0,3.0,0.473,seq_398
1493,seq_1494,False,0,4.0,0.484,seq_1702
1494,seq_1495,False,0,0.0,0.495,seq_1344
1495,seq_1496,False,0,1.0,0.542,seq_2130
1496,seq_1497,False,0,2.0,0.48100000000000004,seq_1324
1497,seq_1498,False,0,3.0,0.49,seq_2277
1498,seq_1499,False,0,4.0,0.506,seq_998
1499,seq_1500,False,0,0.0,0.49,seq_377
1500,seq_1501,False,0,1.0,0.48,seq_201
1501,seq_1502,False,0,2.0,0.49,seq_2339
1502,seq_1503,False,0,3.0,0.536,seq_2246
1503,seq_1504,False,0,4.0,0.5660000000000001,seq_386
1504,seq_1505,False,0,0.0,0.5,seq_2302
1505,seq_1506,False,0,1.0,0.512,seq_764
1506,seq_1507,False,0,2.0,0.504,seq_956
1507,seq_1508,False,0,3.0,0.478,seq_1707
1508,seq_1509,False,0,4.0,0.484,seq_1613
1509,seq_1510,False,0,0.0,0.496,seq_772
1510,seq_1511,False,0,1.0,0.462,seq_1058
1511,seq_1512,False,0,2.0,0.49,seq_2215
1512,seq_1513,False,0,3.0,0.499,seq_360
1513,seq_1514,False,0,4.0,0.478,seq_1870
1514,seq_1515,False,0,0.0,0.47600000000000003,seq_1968
1515,seq_1516,False,0,1.0,0.493,seq_63
1516,seq_1517,False,0,2.0,0.6990000000000001,seq_1738
1517,seq_1518,False,0,3.0,0.521,seq_378
1518,seq_1519,False,0,4.0,0.508,seq_2507
1519,seq_1520,False,0,0.0,0.486,seq_1312
1520,seq_1521,False,0,1.0,0.515,seq_2728
1521,seq_1522,False,0,2.0,0.485,seq_1014
1522,seq_1523,False,0,3.0,0.499,seq_1947
1523,seq_1524,False,0,4.0,0.49,seq_973
1524,seq_1525,False,0,0.0,0.49200000000000005,seq_1139
1525,seq_1526,False,0,1.0,0.529,seq_960
1526,seq_1527,False,0,2.0,0.47700000000000004,seq_61
1527,seq_1528,False,0,3.0,0.474,seq_1862
1528,seq_1529,False,0,4.0,0.491,seq_2816
1529,seq_1530,False,0,0.0,0.48200000000000004,seq_2409
1530,seq_1531,False,0,1.0,0.6629999999999999,seq_1089
1531,seq_1532,False,0,2.0,0.489,seq_1815
1532,seq_1533,False,0,3.0,0.469,seq_285
1533,seq_1534,False,0,4.0,0.489,seq_732
1534,seq_1535,False,0,0.0,0.524,seq_305
1535,seq_1536,False,0,1.0,0.501,seq_1568
1536,seq_1537,False,0,2.0,0.508,seq_773
1537,seq_1538,False,0,3.0,0.49200000000000005,seq_1485
1538,seq_1539,False,0,4.0,0.522,seq_2589
1539,seq_1540,False,0,0.0,0.507,seq_2152
1540,seq_1541,False,0,1.0,0.526,seq_193
1541,seq_1542,False,0,2.0,0.48,seq_1125
1542,seq_1543,False,0,3.0,0.485,seq_2255
1543,seq_1544,False,0,4.0,0.511,seq_2136
1544,seq_1545,False,0,0.0,0.508,seq_2460
1545,seq_1546,False,0,1.0,0.47700000000000004,seq_380
1546,seq_1547,False,0,2.0,0.485,seq_2676
1547,seq_1548,False,0,3.0,0.508,seq_2817
1548,seq_1549,False,0,4.0,0.49200000000000005,seq_346
1549,seq_1550,False,0,0.0,0.484,seq_1137
1550,seq_1551,False,0,1.0,0.539,seq_1794
1551,seq_1552,False,0,2.0,0.466,seq_2312
1552,seq_1553,False,0,3.0,0.544,seq_2097
1553,seq_1554,False,0,4.0,0.479,seq_2573
1554,seq_1555,False,0,0.0,0.507,seq_972
1555,seq_1556,False,0,1.0,0.535,seq_918
1556,seq_1557,False,0,2.0,0.522,seq_2097
1557,seq_1558,False,0,3.0,0.52,seq_907
1558,seq_1559,False,0,4.0,0.479,seq_369
1559,seq_1560,False,0,0.0,0.488,seq_1131
1560,seq_1561,False,0,1.0,0.489,seq_2294
1561,seq_1562,False,0,2.0,0.489,seq_589
1562,seq_1563,False,0,3.0,0.507,seq_2713
1563,seq_1564,False,0,4.0,0.488,seq_2257
1564,seq_1565,False,0,0.0,0.722,seq_1738
1565,seq_1566,False,0,1.0,0.499,seq_2181
1566,seq_1567,False,0,2.0,0.522,seq_99
1567,seq_1568,False,0,3.0,0.583,seq_1127
1568,seq_1569,False,0,4.0,0.5379999999999999,seq_1921
1569,seq_1570,False,0,0.0,0.507,seq_1826
1570,seq_1571,False,0,1.0,0.623,seq_2754
1571,seq_1572,False,0,2.0,0.5579999999999999,seq_1710
1572,seq_1573,False,0,3.0,0.531,seq_268
1573,seq_1574,False,0,4.0,0.496,seq_1541
1574,seq_1575,False,0,0.0,0.496,seq_1404
1575,seq_1576,False,0,1.0,0.49,seq_2564
1576,seq_1577,False,0,2.0,0.536,seq_2811
1577,seq_1578,False,0,3.0,0.47600000000000003,seq_2690
1578,seq_1579,False,0,4.0,0.49,seq_248
1579,seq_1580,False,0,0.0,0.545,seq_128
1580,seq_1581,False,0,1.0,0.516,seq_2891
1581,seq_1582,False,0,2.0,0.488,seq_2384
1582,seq_1583,False,0,3.0,0.541,seq_452
1583,seq_1584,False,0,4.0,0.54,seq_1406
1584,seq_1585,False,0,0.0,0.49700000000000005,seq_267
1585,seq_1586,False,0,1.0,0.518,seq_379
1586,seq_1587,False,0,2.0,0.542,seq_80
1587,seq_1588,False,0,3.0,0.501,seq_2847
1588,seq_1589,False,0,4.0,0.501,seq_806
1589,seq_1590,False,0,0.0,0.6829999999999999,seq_1334
