,AC,priority,label-val,cluster,max_ident_other,closest_other
7845,iYJR005W_448095,False,0,4.0,0.484,YOL048C_YOL048C_241049
7846,YJR006W_HYS2_449326,False,1,4.0,0.479,YBR114W_RAD16_468177
7847,iYJR006W_450798,False,0,0.0,0.494,YNL118C_DCP2_402688
7848,YJR007W_SUI2_451485,False,0,1.0,0.493,YLR260W_LCB5_665964
7849,YJR007W_SUI2_451714,False,0,2.0,0.499,iYJR007W_451881
7850,iYJR007W_451881,False,0,3.0,0.499,YJR007W_SUI2_451714
7851,iYJR007W_452103,False,0,4.0,0.485,YMR283C_RIT1_836569
7852,YJR008W_YJR008W_453292,False,0,0.0,0.498,YGL145W_TIP20_232166
7853,iYJR008W_453485,False,0,1.0,0.513,YKL152C_GPM1_163742
7854,iYJR009C_454717,False,0,2.0,0.495,iYJR009C_454886
7855,iYJR009C_454886,False,0,3.0,0.495,iYJR009C_454717
7856,iYJR009C_455128,False,0,4.0,0.498,YJL089W_SIP4_266246
7857,iYJR009C_455352,False,0,0.0,0.5,YGR121C_MEP1_731530
7858,iYJR009C_455618,False,0,1.0,0.491,iYAL030W_87672
7859,iYJR009C_455808,False,0,2.0,0.49,iYPR157W_842728
7860,YJR010W_MET3_456634,False,1,0.0,0.489,YEL036C_ANP1_84321
7861,YJR010C-A_SPC1_458118,False,1,1.0,0.52,iYJR010C-A_458276
7862,iYJR010C-A_458276,False,1,2.0,0.52,YJR010C-A_SPC1_458118
7863,iYJR011C_460113,False,1,3.0,0.491,iYJLCdelta3_204472
7864,YJR013W_PMH1_460343,False,1,4.0,0.488,iYNL131W_379476
7865,YJR014W_YJR014W_461859,False,1,0.0,0.501,YDR229W_IVY1_925514
7866,YJR015W_YJR015W_462966,False,1,1.0,0.485,iYJL162C_115830
7867,YJR016C_ILV3_465870,False,1,2.0,0.485,YGL160W_YGL160W_200676
7868,iYJR016C_466362,False,0,3.0,0.47200000000000003,YPL226W_NEW1_123171
7869,iYJR017C_467124,False,1,3.0,0.7090000000000001,YJR019C_TES1_467209
7870,YJR019C_TES1_467209,False,1,4.0,0.7090000000000001,iYJR017C_467124
7871,YJR019C_TES1_467442,False,1,0.0,0.488,YFR046C_CNN1_243457
7872,YJR019C_TES1_467798,False,1,1.0,0.508,YJR019C_TES1_467961
7873,YJR019C_TES1_467961,False,1,2.0,0.508,YJR019C_TES1_467798
7874,iYJR019C_468184,False,1,3.0,0.485,YCL029C_BIK1_69493
7875,iYJR019C_468417,False,1,4.0,0.47200000000000003,iYJR112W-A_638294
7876,YJR021C_REC107_468657,False,1,0.0,0.488,YGR239C_PEX21_969897
7877,YJR021C_REC107_468886,False,1,1.0,0.488,YFR043C_YFR043C_239389
7878,YJR021C_REC107_469136,False,1,2.0,0.493,YER066W_YER066W_290450
7879,YJR021C_REC107_469309,False,1,3.0,0.534,iYJR021C_469461
7880,iYJR021C_469461,False,1,4.0,0.534,YJR021C_REC107_469309
7881,iYJR021C_469619,False,1,0.0,0.52,iYJR021C_469461
7882,YJR022W_LSM8_469803,False,1,1.0,0.493,iYDR446W_1354655
7883,YJR024C_YJR024C_470290,False,1,2.0,0.47700000000000004,iYNL067W_500955
7884,YJR024C_YJR024C_470486,False,1,3.0,0.479,iYPR159W_859891
7885,iYJR024C_470983,False,1,4.0,0.493,YNR043W_MVD1_701895
7886,YJR025C_BNA1_471214,False,1,0.0,0.48,YBR139W_YBR139W_515857
7887,iYJR025C_471837,False,0,4.0,0.496,iYGR270W_1031665
7888,YJR030C_YJR030C_484112,False,1,1.0,0.502,iYGRWdelta11_535516
7889,iYJR030C_486344,False,0,0.0,0.494,YDR522C_SPS2_1485012
7890,YJR031C_GEA1_490327,False,1,2.0,0.496,YBL088C_TEL1_58466
7891,YJR031C_GEA1_490646,False,1,3.0,0.546,iYJR031C_490793
7892,iYJR031C_490793,False,1,4.0,0.546,YJR031C_GEA1_490646
7893,YJR032W_CPR7_491341,False,1,0.0,0.498,YNL218W_MGS1_238259
7894,YJR032W_CPR7_492075,False,0,1.0,0.491,YJL204C_RCY1_51367
7895,iYJR032W_492267,False,0,2.0,0.499,YHL011C_PRS3_80688
7896,YJR033C_RAV1_495755,False,1,1.0,0.486,YLR382C_NAM2_884093
7897,YJR033C_RAV1_496053,False,1,2.0,0.49,iYNL238W_204900
7898,iYJR033C_496379,False,1,3.0,0.49,YDR485C_VPS72_1425730
7899,YJR034W_PET191_496678,False,1,4.0,0.515,YDR080W_VPS41_606713
7900,YJR035W_RAD26_497292,False,1,0.0,0.503,iYAL019W_118520
7901,YJR035W_RAD26_497700,False,1,1.0,0.489,YIL144W_TID3_78795
7902,YJR035W_RAD26_498022,False,1,2.0,0.5,YJL036W_SNX4_378861
7903,YJR035W_RAD26_498382,False,1,3.0,0.493,YBR094W_YBR094W_432707
7904,YJR036C_HUL4_501941,False,1,4.0,0.495,YNL041C_COG6_551173
7905,YJR036C_HUL4_503141,False,1,0.0,0.483,iYML074C_123153
7906,iYJR036C_503421,False,1,1.0,0.48100000000000004,iYMR081C_431178
7907,iYJR036C_503673,False,1,2.0,0.489,YDR229W_IVY1_925683
7908,YJR039W_YJR039W_503945,False,1,3.0,0.49200000000000005,YBL097W_BRN1_41709
7909,YJR039W_YJR039W_504949,False,1,4.0,0.59,YJR039W_YJR039W_505078
7910,YJR039W_YJR039W_505078,False,1,0.0,0.59,YJR039W_YJR039W_504949
7911,YJR040W_GEF1_507861,False,1,1.0,0.489,iYOR275C_841063
7912,YJR040W_GEF1_508072,False,1,2.0,0.48700000000000004,iYNL168C_318893
7913,YJR040W_GEF1_509127,False,1,3.0,0.485,YHR202W_YHR202W_503480
7914,iYJR040W_509977,False,0,3.0,0.489,YGR288W_MAL13_1070765
7915,YJR041C_URB2_512277,False,0,4.0,0.499,YKR103W_NFT1_652906
7916,YJR041C_URB2_512592,False,0,0.0,0.506,YBR145W_ADH5_533790
7917,YJR042W_NUP85_514217,False,1,4.0,0.508,iYJL020C_402565
7918,YJR042W_NUP85_516096,False,0,1.0,0.49200000000000005,iYCL066W_15427
7919,iYJR042W_516302,False,0,2.0,0.488,YIL073C_SPO22_225493
7920,itM(CAU)J3_517852,False,0,3.0,0.502,iYNL249C_181191
7921,iYJRWdelta14_518242,False,1,0.0,0.502,YKL014C_URB1_415398
7922,iYJRWdelta14_518591,False,1,1.0,0.49,YDL029W_ARP2_399831
7923,iYJR044C_519418,False,0,4.0,0.484,YPL146C_YPL146C_276581
7924,YJR045C_SSC1_520050,False,0,0.0,0.479,YGR093W_YGR093W_671041
7925,YJR046W_TAH11_522119,False,1,2.0,0.489,YJL137C_GLG2_155023
7926,YJR046W_TAH11_522303,False,1,3.0,0.49700000000000005,YDL166C_FAP7_163579
7927,YJR046W_TAH11_522575,False,1,4.0,0.48200000000000004,YCL049C_YCL049C_40598
7928,iYJR046W_523856,False,0,1.0,0.532,itS(AGA)L_168122
7929,itS(AGA)J_524104,False,0,2.0,0.629,itS(AGA)J_524218
7930,itS(AGA)J_524218,False,0,3.0,0.629,itS(AGA)J_524104
7931,itS(AGA)J_524538,False,0,4.0,0.494,iYBR022W_284333
7932,iYJR047C_525550,False,0,0.0,0.47200000000000003,iYLR110C_370219
7933,iYJR047C_525801,False,0,1.0,0.485,itW(CCA)J_415984
7934,iYJR047C_525995,False,0,2.0,0.489,iYBR189W_605904
7935,YJR048W_CYC1_526255,False,0,3.0,0.483,iYOR107W_522409
7936,iYJR048W_526774,False,0,4.0,0.486,YCR042C_TAF2_202337
7937,YJR049C_UTR1_527027,False,1,0.0,0.494,YDL180W_YDL180W_136460
7938,YJR049C_UTR1_527809,False,1,1.0,0.49,YPR054W_SMK1_667247
7939,YJR049C_UTR1_528169,False,1,2.0,0.493,YAL036C_RBG1_75671
7940,YJR050W_ISY1_528658,False,1,3.0,0.489,YML098W_TAF13_77551
7941,YJR050W_ISY1_529023,False,1,4.0,0.507,YFR040W_SAP155_237036
7942,YJR051W_OSM1_530200,False,1,0.0,0.499,YMR075W_RCO1_414357
7943,YJR051W_OSM1_530429,False,1,1.0,0.494,YBL079W_NUP170_79605
7944,iYJLWdelta15_531531,False,0,0.0,0.493,iYLR287C-A_713246
7945,itG(GCC)J2_531834,False,0,1.0,0.515,YJR052W_RAD7_531994
7946,YJR052W_RAD7_531994,False,0,2.0,0.515,itG(GCC)J2_531834
7947,YJR052W_RAD7_533523,False,1,2.0,0.493,iYGL091C_343112
7948,iYJR052W_533699,False,0,3.0,0.488,iYMR132C_535862
7949,YJR054W_YJR054W_537007,False,0,4.0,0.502,iYBR074W_389496
7950,iYJR054W_537581,False,0,0.0,0.579,itY(GUA)J1_354377
7951,iYJLWdelta16_537864,False,0,1.0,0.534,iYCLWdelta2a_84768
7952,iYJRWdelta17_538349,False,0,2.0,0.501,itK(CUU)D1_1201844
7953,itR(CCU)J_538615,False,0,3.0,0.502,YDL054C_MCH1_361142
7954,iYJR055W_540088,False,1,3.0,0.516,YDR219C_YDR219C_906285
7955,iYJR055W_540615,False,0,4.0,0.518,iYGLWdelta4_318834
7956,iYJRWdelta18_541385,False,0,0.0,0.5920000000000001,itD(GUC)J4_541513
7957,itD(GUC)J4_541513,False,0,1.0,0.613,itD(GUC)J4_541633
7958,itD(GUC)J4_541633,False,0,2.0,0.613,itD(GUC)J4_541513
7959,iYJR056C_542500,False,1,4.0,0.486,iYOR096W_506754
7960,iYJR056C_542752,False,0,3.0,0.505,itY(GUA)F2_210697
7961,itY(GUA)J2_543049,False,0,4.0,0.514,itM(CAU)C_150120
7962,YJR057W_CDC8_544085,False,1,0.0,0.507,YOR232W_MGE1_774651
7963,YJR058C_APS2_544754,False,1,1.0,0.498,YNL315C_ATP11_43383
7964,YJR058C_APS2_544945,False,1,2.0,0.494,iYLR004C_159585
7965,iYJR058C_545138,False,1,3.0,0.495,iYJR058C_545307
7966,iYJR058C_545307,False,1,4.0,0.495,iYJR058C_545138
7967,YJR059W_PTK2_545756,False,1,0.0,0.483,YNL164C_IBD2_326178
7968,YJR059W_PTK2_546974,False,1,1.0,0.488,YLR044C_PDC1_233443
7969,YJR059W_PTK2_547597,False,1,2.0,0.47600000000000003,YLR430W_SEN1_999836
7970,iYJR059W_548164,False,1,3.0,0.48100000000000004,YPL242C_IQG1_90699
7971,iYJR059W_548378,False,0,0.0,0.508,iYJR059W_548541
7972,iYJR059W_548541,False,0,1.0,0.508,iYJR059W_548378
7973,YJR060W_CBF1_548980,False,1,4.0,0.478,YJL049W_YJL049W_345923
7974,YJR060W_CBF1_549575,False,1,0.0,0.486,iYLR009W_167166
7975,iYJR060W_550167,False,0,2.0,0.485,iYDL054C_361494
7976,YJR061W_YJR061W_551071,False,1,1.0,0.498,YJR141W_YJR141W_696004
7977,iYJR062C_554942,False,0,3.0,0.503,YBR042C_YBR042C_320470
7978,iYJR063W_555589,False,0,4.0,0.498,iYPL021W_512009
7979,YJR064W_CCT5_556310,False,1,2.0,0.485,YLR080W_EMP46_288755
7980,iYJR064W_557510,False,0,0.0,0.501,YPR106W_ISR1_740465
7981,YJR065C_ARP3_558875,False,1,3.0,0.495,iYGR249W_990121
7982,iYJR065C_559102,False,1,4.0,0.52,iYJR065C_559260
7983,iYJR065C_559260,False,1,0.0,0.52,iYJR065C_559102
7984,YJR066W_TOR1_559559,False,1,1.0,0.49,YHR176W_FMO1_454431
7985,YJR066W_TOR1_565032,False,1,2.0,0.503,iYBR056W-A_351602
7986,YJR067C_YAE1_567023,False,1,3.0,0.48700000000000004,YGR287C_YGR287C_1068858
7987,iYJR067C_567506,False,1,4.0,0.501,YHR200W_RPN10_499402
7988,YJR068W_RFC2_567842,False,1,0.0,0.491,YBR136W_MEC1_506473
7989,YJR068W_RFC2_568169,False,1,1.0,0.502,iYGLWdelta6_328232
7990,YJR069C_HAM1_568910,False,1,2.0,0.49200000000000005,YBR240C_THI2_700890
7991,YJR070C_LIA1_570095,False,1,3.0,0.695,YJR070C_LIA1_570185
7992,YJR070C_LIA1_570185,False,1,4.0,0.695,YJR070C_LIA1_570095
7993,YJR072C_YJR072C_571109,False,1,0.0,0.502,YJR072C_YJR072C_571275
7994,YJR072C_YJR072C_571275,False,1,1.0,0.502,YJR072C_YJR072C_571109
7995,YJR072C_YJR072C_571553,False,1,2.0,0.491,YBR204C_YBR204C_633151
7996,iYJR072C_572054,False,1,3.0,0.493,YLR241W_YLR241W_621064
7997,YJR073C_OPI3_572296,False,1,4.0,0.479,YML032C_RAD52_213649
7998,YJR073C_OPI3_572670,False,1,0.0,0.534,iYJR073C_572822
7999,iYJR073C_572822,False,1,1.0,0.534,YJR073C_OPI3_572670
8000,YJR074W_MOG1_573070,False,1,2.0,0.478,iYGRCtau3_931549
8001,YJR074W_MOG1_573389,False,1,3.0,0.49700000000000005,YDR080W_VPS41_605823
8002,YJR075W_HOC1_573944,False,1,4.0,0.48700000000000004,YNL088W_TOP2_460277
8003,YJR075W_HOC1_574203,False,1,0.0,0.488,YJL133W_MRS3_160889
8004,YJR075W_HOC1_574511,False,1,1.0,0.493,YJR150C_DAN1_708912
8005,iYJR075W_575055,False,0,1.0,0.48200000000000004,iYFL004W_134481
8006,YJR076C_CDC11_576206,False,1,2.0,0.486,iYDR134C_722675
8007,iYJR076C_576999,False,0,2.0,0.486,iYGR191W_882721
8008,YJR077C_MIR1_577901,False,1,3.0,0.47600000000000003,iYER091C_342176
8009,iYJR077C_578386,False,1,4.0,0.48,iYBL039W-A_143604
8010,iYJR077C_578678,False,0,3.0,0.478,YML046W_PRP39_181514
8011,YJR078W_BNA2_579074,False,1,0.0,0.48200000000000004,YNL014W_HEF3_607274
8012,iYJR077C_579380,False,1,1.0,0.505,YDR161W_YDR161W_779344
8013,iYJR077C_579564,False,1,2.0,0.495,YBR267W_YBR267W_740476
8014,iYJR077C_579774,False,1,3.0,0.484,YNL327W_EGT2_24493
8015,iYJR077C_579988,False,1,4.0,0.47600000000000003,YML029W_USA1_219091
8016,YJR080C_FMP26_581142,False,1,0.0,0.493,isnR128_139666
8017,YJR080C_FMP26_581357,False,1,1.0,0.488,isnR17b_282018
8018,YJR082C_EAF6_581919,False,1,2.0,0.502,iYDR169C-A_795867
8019,iYJR082C_582208,False,1,3.0,0.49200000000000005,iYCL014W_101280
8020,YJR083C_ACF4_583215,False,1,4.0,0.48100000000000004,iYHL033C_36055
8021,iYJR083C_583412,False,1,0.0,0.505,iYPL146C_277872
8022,YJR084W_CSN12_583741,False,1,1.0,0.502,YPL118W_MRP51_327240
8023,YJR084W_CSN12_584372,False,1,2.0,0.486,YLR174W_IDP2_505101
8024,iYJR084W_585037,False,1,3.0,0.684,YJR085C_YJR085C_585131
8025,YJR085C_YJR085C_585131,False,1,4.0,0.684,iYJR084W_585037
8026,iYJR086W_586272,False,0,4.0,0.491,iYKL053C-A_339270
8027,YJR088C_YJR088C_586566,False,1,0.0,0.498,YKL057C_NUP120_332095
8028,YJR089W_BIR1_587769,False,1,1.0,0.501,iYKR077W_584341
8029,YJR090C_GRR1_591268,False,0,0.0,0.502,itW(CCA)G1_287599
8030,YJR090C_GRR1_593235,False,0,1.0,0.506,YPR021C_AGC1_602028
8031,iYJR090C_594248,False,1,2.0,0.491,YMR116C_ASC1_499811
8032,iYJR090C_594647,False,0,2.0,0.499,YHR154W_RTT107_405725
8033,YJR091C_JSN1_595169,False,1,3.0,0.509,iYDR183W_830553
8034,YJR091C_JSN1_598018,False,1,4.0,0.479,iYKL144C_176501
8035,iYJR091C_598508,False,0,3.0,0.495,YER005W_YND1_161657
8036,iYJR092W_602974,False,0,4.0,0.489,YER024W_YAT2_203770
8037,YJR093C_FIP1_603791,False,1,0.0,0.502,YLR443W_ECM7_1022782
8038,iYJR093C_604167,False,1,1.0,0.498,YDR350C_TCM10_1178046
8039,YJR094C_IME1_604857,False,0,0.0,0.502,YMR037C_MSN2_345457
8040,iYJR094C_607818,False,0,1.0,0.489,iYCRWomega3_292667
8041,iYJR094C_608128,False,0,2.0,0.5579999999999999,YPR043W_RPL43A_654400
8042,YJR094W-A_RPL43B_608405,False,0,3.0,0.6709999999999999,YPR043W_RPL43A_654653
8043,YJR094W-A_RPL43B_608578,False,0,4.0,0.5720000000000001,iYPR043W_654841
8044,iYJR094W-A_608788,False,0,0.0,0.483,YPR015C_YPR015C_590826
8045,iYJR094W-A_609033,False,0,1.0,0.475,itF(GAA)P2_623077
8046,iYJR094W-A_609384,False,0,2.0,0.495,YNL069C_RPL16B_494921
8047,YJR096W_YJR096W_611619,False,1,2.0,0.503,YDR191W_HST4_842682
8048,iYJR097W_612858,False,0,3.0,0.498,YNL201C_PSY2_261451
8049,iYJR097W_613059,False,0,4.0,0.5,YAL047C_SPC72_56446
8050,iYJR098C_615412,False,1,3.0,0.541,YJR099W_YUH1_615561
8051,YJR099W_YUH1_615561,False,1,4.0,0.541,iYJR098C_615412
8052,YJR099W_YUH1_615886,False,1,0.0,0.485,iYJR151C_717033
8053,YJR100C_YJR100C_616667,False,1,1.0,0.504,YDL214C_PRR2_75145
8054,iYJR100C_617316,False,1,2.0,0.493,YAR019C_CDC15_172667
8055,iYJR100C_617703,False,0,0.0,0.496,YGL067W_NPY1_376461
8056,itL(UAG)J_618048,False,0,1.0,0.493,iYBL025W_172101
8057,YJR101W_RSM26_618356,False,1,3.0,0.496,iYHL017W_71839
8058,YJR103W_URA8_620991,False,1,4.0,0.489,YLR351C_NIT3_829896
8059,YJR103W_URA8_621269,False,1,0.0,0.48100000000000004,YNL215W_IES2_244615
8060,YJR103W_URA8_621638,False,1,1.0,0.479,YKL033W-A_YKL033W-A_374665
8061,YJR103W_URA8_622010,False,1,2.0,0.488,YJL082W_IML2_281482
8062,YJR103W_URA8_622220,False,1,3.0,0.478,YDL140C_RPO21_206128
8063,iYJR104C_623037,False,0,2.0,0.47700000000000004,_YBR208C_DUR1_2__641709
8064,iYJR104C_623304,False,0,3.0,0.483,YER095W_RAD51_350806
8065,YJR105W_ADO1_623924,False,1,4.0,0.631,YJR105W_ADO1_624037
8066,YJR105W_ADO1_624037,False,1,0.0,0.631,YJR105W_ADO1_623924
8067,YJR106W_ECM27_624988,False,1,1.0,0.684,YJR106W_ECM27_625082
8068,YJR106W_ECM27_625082,False,1,2.0,0.684,YJR106W_ECM27_624988
8069,YJR106W_ECM27_625602,False,1,3.0,0.7040000000000001,YJR106W_ECM27_625689
8070,YJR106W_ECM27_625689,False,1,4.0,0.7040000000000001,YJR106W_ECM27_625602
8071,YJR106W_ECM27_626436,False,0,4.0,0.49,iYLR060W_262877
8072,iYJR108W_629013,False,1,0.0,0.501,YBR246W_YBR246W_712132
8073,YJR109C_CPA2_632093,False,1,1.0,0.502,YJR109C_CPA2_632259
8074,YJR109C_CPA2_632259,False,1,2.0,0.502,YJR109C_CPA2_632093
8075,YJR109C_CPA2_632600,False,1,3.0,0.508,iYOR143C_602403
8076,iYJR109C_633184,False,0,0.0,0.493,iYJR109C_633354
8077,iYJR109C_633354,False,0,1.0,0.493,iYJR109C_633184
8078,YJR110W_YJR110W_633833,False,1,4.0,0.505,iYML130C_13742
8079,YJR111C_YJR111C_635902,False,1,0.0,0.491,YNL112W_DBP2_415522
8080,YJR111C_YJR111C_636251,False,1,1.0,0.491,iYNL081C_476793
8081,iYJR111C_636712,False,1,2.0,0.485,iYERCdelta14_432431
8082,YJR112W_NNF1_636959,False,1,3.0,0.493,iYER033C_221725
8083,iYJR112W_637496,False,1,4.0,0.488,YGL125W_MET13_273603
8084,YJR112W-A_YJR112W-A_637969,False,1,0.0,0.48,YDL139C_SCM3_211905
8085,iYJR112W-A_638294,False,0,2.0,0.474,YKL163W_PIR3_144966
8086,YJR113C_RSM7_638509,False,1,1.0,0.647,YJR114W_SRF2_638616
8087,YJR114W_SRF2_638616,False,1,2.0,0.65,YJR113C_RSM7_638722
8088,YJR113C_RSM7_638722,False,1,3.0,0.65,YJR114W_SRF2_638616
8089,iYJR113C_639203,False,0,3.0,0.508,iYJR113C_639366
8090,iYJR113C_639366,False,0,4.0,0.508,iYJR113C_639203
8091,iYJR113C_639545,False,0,0.0,0.486,iYJR113C_639718
8092,iYJR113C_639718,False,0,1.0,0.486,iYJR113C_639545
8093,iYJR115W_640403,False,0,2.0,0.48100000000000004,iYIL074C_222867
8094,YJR116W_YJR116W_640904,False,1,4.0,0.486,YAL047C_SPC72_56446
8095,YJR116W_YJR116W_641229,False,1,0.0,0.485,YKL196C_YKT6_75331
8096,YJR116W_YJR116W_641435,False,1,1.0,0.495,iYHR104W_324439
8097,YJR117W_STE24_642304,False,1,2.0,0.49,YEL061C_CIN8_36907
8098,iYJR117W_643346,False,0,3.0,0.489,YER124C_DSE1_408048
8099,YJR119C_YJR119C_645365,False,1,3.0,0.494,YGR184C_UBR1_863661
8100,YJR119C_YJR119C_645781,False,1,4.0,0.49200000000000005,isnR79_348850
8101,iYJR119C_646657,False,0,4.0,0.478,iYER117W_397731
8102,YJR120W_YJR120W_647144,False,0,0.0,0.479,YDL117W_CYK3_250402
8103,iYJR121W_649180,False,0,1.0,0.49200000000000005,itW(CCA)J_415984
8104,iYJR122W_651223,False,0,2.0,0.486,YGL178W_MPT5_169017
8105,iYJR122W_651410,False,0,3.0,0.494,YHR058C_MED6_219627
8106,iYJR122W_651633,False,0,4.0,0.503,iYGL020C_458075
8107,YJR123W_RPS5_651980,False,0,0.0,0.5,iYKL033W_378458
8108,YJR123W_RPS5_652288,False,0,1.0,0.504,iYDL229W_45964
8109,iYJR123W_652507,False,0,2.0,0.496,iYGRCdelta15_567764
8110,iYJR123W_652688,False,0,3.0,0.494,YML001W_YPT7_267708
8111,YJR124C_YJR124C_653790,False,1,0.0,0.489,iYJL217W_23938
8112,iYJR124C_654588,False,0,4.0,0.485,YOL120C_RPL18A_94312
8113,YJR125C_ENT3_654893,False,1,1.0,0.475,iYKL001C_439314
8114,YJR127C_ZMS1_661551,False,1,2.0,0.488,YOL154W_ZPS1_35034
8115,YJR127C_ZMS1_661730,False,1,3.0,0.48100000000000004,iYER053C-A_261865
8116,YJR127C_ZMS1_662081,False,1,4.0,0.48700000000000004,YEL042W_GDA1_73897
8117,YJR127C_ZMS1_662351,False,1,0.0,0.491,YCL001W-A_YCL001W-A_113150
8118,YJR127C_ZMS1_662857,False,0,0.0,0.486,YDL008W_APC11_433680
8119,iYJR127C_663144,False,0,1.0,0.486,YOL152W_FRE7_41726
8120,iYJR127C_663459,False,0,2.0,0.491,YJR007W_SUI2_451485
8121,isnR3_663794,False,0,3.0,0.6809999999999999,isnR3_663889
8122,isnR3_663889,False,0,4.0,0.6809999999999999,isnR3_663794
8123,YJR129C_YJR129C_664703,False,1,1.0,0.502,iYHLComega1_8125
8124,iYJR129C_664940,False,1,2.0,0.499,YJL137C_GLG2_155023
8125,YJR130C_STR2_666291,False,1,3.0,0.493,iYLR221C_579235
8126,YJR130C_STR2_666954,False,1,4.0,0.491,YPL224C_MMT2_127925
8127,iYJR130C_667499,False,1,0.0,0.484,YGL058W_RAD6_394280
8128,YJR131W_MNS1_667718,False,1,1.0,0.483,YHR077C_NMD2_253640
8129,iYJR131W_669323,False,0,0.0,0.49200000000000005,iYPL058C_450494
8130,YJR134C_SGM1_673707,False,0,1.0,0.509,YKL168C_KKQ8_132952
8131,YJR134C_SGM1_674443,False,0,2.0,0.506,YLR106C_MDN1_351105
8132,YJR134C_SGM1_675401,False,1,2.0,0.629,YJR134C_SGM1_675515
8133,YJR134C_SGM1_675515,False,1,3.0,0.629,YJR134C_SGM1_675401
8134,YJR135C_MCM22_676274,False,1,4.0,0.493,YGR257C_MTM1_1006902
8135,YJR135C_MCM22_676492,False,1,0.0,0.489,iYGL098W_318638
8136,iYJR135C_676802,False,1,1.0,0.503,YGR271W_SLH1_1037578
8137,YJR137C_ECM17_679096,False,1,2.0,0.499,YER173W_RAD24_536771
8138,YJR137C_ECM17_680122,False,1,3.0,0.501,YBR198C_TAF5_617393
8139,YJR137C_ECM17_680946,False,1,4.0,0.493,iYKL151C_166010
8140,YJR137C_ECM17_682041,False,0,3.0,0.506,YML103C_NUP188_64465
8141,iYJR137C_683549,False,0,4.0,0.502,iYOL010W_309101
8142,iYJR137C_683862,False,0,0.0,0.495,iYKR027W_493519
8143,iYJR137C_684167,False,0,1.0,0.506,iYOR266W_822296
8144,iYJR137C_684358,False,0,2.0,0.489,iYCLWdelta2a_84652
8145,iYJR138W_689306,False,1,0.0,0.503,iYNRCdelta7_632479
8146,YJR139C_HOM6_690099,False,1,1.0,0.517,YJR139C_HOM6_690258
8147,YJR139C_HOM6_690258,False,1,2.0,0.517,YJR139C_HOM6_690099
8148,iYJR139C_690459,False,1,3.0,0.491,iYKL006C-A_431452
8149,YJR140C_HIR3_694997,False,1,4.0,0.496,YCR042C_TAF2_202337
8150,YJR140C_HIR3_695335,False,1,0.0,0.49200000000000005,YCL018W_LEU2_91536
8151,iYJR140C_695635,False,1,1.0,0.718,iYJR140C_695717
8152,iYJR140C_695717,False,1,2.0,0.718,iYJR140C_695635
8153,YJR141W_YJR141W_696004,False,1,3.0,0.498,YJR061W_YJR061W_551071
8154,YJR142W_YJR142W_697130,False,1,4.0,0.489,YFR045W_YFR045W_242505
8155,YJR142W_YJR142W_697383,False,1,0.0,0.508,YMR186W_HSC82_632790
8156,YJR142W_YJR142W_697636,False,1,1.0,0.501,YLR238W_FAR10_615185
8157,YJR143C_PMT4_700349,False,1,2.0,0.509,iYHR171W_447625
8158,YJR144W_MGM101_700854,False,1,3.0,0.488,YBL055C_YBL055C_116504
8159,YJR144W_MGM101_701070,False,1,4.0,0.489,YEL025C_YEL025C_105870
8160,iYJR144W_701696,False,0,3.0,0.527,iYJR144W_701851
8161,iYJR144W_701851,False,0,4.0,0.527,iYJR144W_701696
8162,YJR145C_RPS4A_702829,False,0,0.0,0.49700000000000005,YOL068C_HST1_200494
8163,iYJR145C_703123,False,0,1.0,0.47600000000000003,iYDR205W_861698
8164,iYJR145C_703442,False,0,2.0,0.483,iYJR077C_579380
8165,iYJR145C_703668,False,0,3.0,0.47100000000000003,YLR099C_ICT1_340069
8166,iYJR145C_703955,False,0,4.0,0.478,YDR040C_ENA1_535881
8167,YJR147W_HMS2_704186,False,1,0.0,0.484,YAL051W_OAF1_50476
8168,YJR147W_HMS2_704590,False,1,1.0,0.504,YJR147W_HMS2_704755
8169,YJR147W_HMS2_704755,False,1,2.0,0.504,YJR147W_HMS2_704590
8170,iYJR147W_705440,False,0,0.0,0.488,iYLRCdelta5_366070
8171,YJR148W_BAT2_706102,False,1,3.0,0.5329999999999999,YHR208W_BAT1_518160
8172,YJR148W_BAT2_706607,False,1,4.0,0.504,iYHR208W_518769
8173,iYJR148W_706786,False,0,1.0,0.49,YPL126W_NAN1_311707
8174,iYJR149W_708386,False,0,2.0,0.49,iYKL197C_74180
8175,iYJR149W_708578,False,0,3.0,0.501,iYJR150C_711980
8176,YJR150C_DAN1_708912,False,1,0.0,0.499,YPL061W_ALD6_433891
8177,YJR150C_DAN1_709212,False,1,1.0,0.5770000000000001,YJR151C_DAN4_715215
8178,YJR150C_DAN1_709433,False,1,2.0,0.493,YPR026W_ATH1_616151
8179,iYJR150C_710365,False,1,3.0,0.493,iYKL006C-A_430709
8180,iYJR150C_711533,False,1,4.0,0.5,iYOR179C_674157
8181,iYJR150C_711848,False,0,4.0,0.5820000000000001,iYJR150C_711980
8182,iYJR150C_711980,False,0,0.0,0.5820000000000001,iYJR150C_711848
8183,YJR151C_DAN4_712341,False,1,0.0,0.522,YJR151C_DAN4_712498
8184,YJR151C_DAN4_712498,False,1,1.0,0.522,YJR151C_DAN4_712341
8185,YJR151C_DAN4_713621,False,1,2.0,0.498,YLR068W_FYV7_271240
