,AC,priority,label-val,cluster,max_ident_other,closest_other
979,6DN1_X,False,0,1.0,0.542,6QN3_A
980,6DN1_Z,False,0,4.0,0.522,3F4E_X
981,6DN2_X,False,0,1.0,0.522,6DN1_Z
982,6DN2_Y,False,0,4.0,0.5,X
983,6DN3_X,False,0,1.0,0.522,6DN1_Z
984,6DN3_Y,False,0,4.0,0.5,X
985,6DVK_H,False,0,0.0,0.5,6CC3_A
986,6E7L_A,False,0,2.0,0.64,1NTA_A
987,6E80_A,False,0,2.0,0.634,6C63_A
988,6E81_A,False,0,2.0,0.634,6C63_A
989,6E82_A,False,0,2.0,0.59,6UGI_A
990,6E84_A,False,0,2.0,0.634,6C63_A
991,6E8S_A,False,0,3.0,0.7070000000000001,6C65_A
992,6E8S_B,False,0,3.0,0.7070000000000001,6C65_A
993,6E8T_A,False,0,3.0,0.6759999999999999,6C63_C
994,6E8T_B,False,0,3.0,0.6759999999999999,6C63_C
995,6E8T_C,False,0,3.0,0.6759999999999999,6C63_C
996,6E8T_D,False,0,3.0,0.6759999999999999,6C63_C
997,6E8U_B,False,0,3.0,0.605,6C63_C
998,6G7Z_A,False,0,0.0,0.688,4P95_A
999,6G7Z_B,False,0,2.0,0.47,2CKY_A
1000,6GYV_A,False,0,3.0,0.688,6G7Z_A
1001,6H0R_A,False,0,0.0,0.537,6E8T_A
1002,6H0R_B,False,0,0.0,0.537,6E8T_A
1003,6HU6_A,False,0,1.0,0.6,6IA2_A
1004,6HU6_B,False,0,2.0,0.583,4MCE_B
1005,6HU6_E,False,0,1.0,0.6,2OE5_A
1006,6HU6_F,False,0,2.0,0.636,1NUJ_B
1007,6IA2_A,False,0,0.0,0.65,3ND4_A
1008,6IA2_B,False,0,0.0,0.65,3ND4_A
1009,6JBF_A,False,0,2.0,0.565,4J50_A
1010,6JBF_B,False,0,2.0,0.565,4J50_A
1011,6JBF_C,False,0,2.0,0.565,4J50_A
1012,6JBF_D,False,0,2.0,0.565,4J50_A
1013,6JBG_A,False,0,2.0,0.565,1NTA_B
1014,6JBG_B,False,0,2.0,0.565,1NTA_B
1015,6JBG_C,False,0,2.0,0.565,4J50_A
1016,6JBG_D,False,0,2.0,0.565,4J50_A
1017,6JJH_B,False,0,1.0,0.667,3SJ2_B
1018,6JJI_B,False,0,1.0,0.667,3SJ2_B
1019,6JQ5_A,False,0,2.0,0.489,2EEU_A
1020,6JQ5_B,False,0,2.0,0.489,2EEU_A
1021,6JQ6_U,False,0,2.0,0.45,6DVK_H
1022,6JXM_B,False,0,0.0,0.722,4MGM_A
1023,6L0Y_A,False,0,4.0,0.625,6E7L_A
1024,6L0Y_B,False,0,4.0,0.625,6E7L_A
1025,6MJ0_A,False,0,0.0,0.45,4YB0_A
1026,6MJ0_B,False,0,0.0,0.45,4YB0_A
1027,6OL3_C,False,0,2.0,0.47600000000000003,5FKF_A
1028,6OWL_B,False,0,4.0,0.28600000000000003,3GVN_A
1029,6OWL_C,False,0,4.0,0.28600000000000003,3GVN_A
1030,6PMO_A,False,0,1.0,0.506,4XW7_A
1031,6PMO_B,False,0,1.0,0.711,6JXM_B
1032,6PQ7_C,False,0,3.0,0.605,6C63_C
1033,6Q57_A,False,0,1.0,0.58,3SUH_X
1034,6QIR_A,False,0,0.0,0.75,3R1C_A
1035,6QIR_B,False,0,0.0,0.75,3R1C_A
1036,6QIR_C,False,0,0.0,0.75,3R1C_A
1037,6QIR_D,False,0,0.0,0.75,3R1C_A
1038,6QIS_A,False,0,0.0,0.75,3R1C_A
1039,6QIS_B,False,0,0.0,0.75,3R1C_A
1040,6QIS_C,False,0,0.0,0.75,3R1C_A
1041,6QIS_D,False,0,0.0,0.75,3R1C_A
1042,6QIS_E,False,0,0.0,0.75,3R1C_A
1043,6QIS_F,False,0,0.0,0.75,3R1C_A
1044,6QIS_G,False,0,0.0,0.75,3R1C_A
1045,6QIS_H,False,0,0.0,0.75,3R1C_A
1046,6QIT_A,False,0,0.0,0.75,3R1C_A
1047,6QIT_B,False,0,0.0,0.75,3R1C_A
1048,6QIT_C,False,0,0.0,0.75,3R1C_A
1049,6QIT_D,False,0,0.0,0.75,3R1C_A
1050,6QIV_A,False,0,0.0,0.75,3R1C_A
1051,6QN3_A,False,0,2.0,0.542,6DN1_X
1052,6QN3_B,False,0,2.0,0.542,6DN1_X
1053,6R47_B,False,0,4.0,0.611,1NTA_B
1054,6SVS_A,False,0,0.0,0.41200000000000003,B
1055,6SVS_B,False,0,0.0,0.41200000000000003,B
1056,6T3K_A,False,0,1.0,0.43200000000000005,2A64_A
1057,6T3K_B,False,0,0.0,0.75,434D_B
1058,6T3N_A,False,0,1.0,0.433,2A64_A
1059,6T3S_A,False,0,1.0,0.431,7EZ0_N
1060,6U7Y_B,False,0,1.0,0.5329999999999999,1MHK_L
1061,6U7Z_B,False,0,1.0,0.5329999999999999,1MHK_L
1062,6U8F_A,False,0,0.0,0.636,6AZ4_A
1063,6U8F_B,False,0,1.0,0.5329999999999999,1MHK_L
1064,6UBU_B,False,0,0.0,0.701,5KPY_A
1065,6UC7_B,False,0,0.0,0.701,5KPY_A
1066,6UC8_B,False,0,0.0,0.701,5KPY_A
1067,6UC9_B,False,0,0.0,0.701,5KPY_A
1068,6UEY_A,False,0,1.0,0.48100000000000004,2OIU_P
1069,6UEY_C,False,0,1.0,0.48100000000000004,2OIU_P
1070,6UF1_A,False,0,1.0,0.48100000000000004,2OIU_P
1071,6UF1_C,False,0,1.0,0.48100000000000004,2OIU_P
1072,6UFG_B,False,0,4.0,0.722,A
1073,6UFJ_A,False,0,1.0,0.46799999999999997,2OIU_P
1074,6UFJ_C,False,0,1.0,0.46799999999999997,2OIU_P
1075,6UFJ_E,False,0,2.0,0.6,488D_C
1076,6UFJ_F,False,0,2.0,0.6,488D_C
1077,6UFK_A,False,0,1.0,0.46799999999999997,2OIU_P
1078,6UFK_C,False,0,1.0,0.46799999999999997,2OIU_P
1079,6UFK_E,False,0,2.0,0.6,488D_C
1080,6UFK_F,False,0,2.0,0.6,488D_C
1081,6UFM_A,False,0,4.0,0.696,A
1082,6UGI_A,False,0,3.0,0.59,6E82_A
1083,6UGJ_A,False,0,3.0,0.59,6E82_A
1084,6UP0_C,False,0,3.0,0.7070000000000001,6C65_A
1085,6UP0_D,False,0,3.0,0.7070000000000001,6C65_A
1086,6V9B_B,False,0,0.0,0.636,6C63_C
1087,6V9B_D,False,0,0.0,0.636,6C63_C
1088,6V9D_B,False,0,0.0,0.636,6C63_C
1089,6V9D_E,False,0,0.0,0.636,6C63_C
1090,6VUH_A,False,0,3.0,0.579,3K1V_A
1091,6VUI_A,False,0,3.0,0.579,3K1V_A
1092,6XRQ_A,False,0,1.0,0.667,3SJ2_B
1093,6XRQ_B,False,0,1.0,0.667,3SJ2_B
1094,6Y0T_A,False,0,3.0,0.5670000000000001,387D_A
1095,6Y0T_B,False,0,3.0,0.5670000000000001,387D_A
1096,6Y0Y_A,False,0,3.0,0.545,1Q93_A
1097,6YLB_B,False,0,4.0,0.556,5G4T_B
1098,6YLB_D,False,0,4.0,0.556,5G4T_B
1099,6YLB_G,False,0,4.0,0.556,5G4T_B
1100,6YLB_J,False,0,4.0,0.556,5G4T_B
1101,6YLB_N,False,0,4.0,0.556,5G4T_B
1102,6YLB_P,False,0,4.0,0.556,5G4T_B
1103,6YMI_B,False,0,4.0,0.556,5G4T_B
1104,6YMI_D,False,0,4.0,0.556,5G4T_B
1105,6YMI_G,False,0,4.0,0.556,5G4T_B
1106,6YMI_J,False,0,4.0,0.556,5G4T_B
1107,6YMI_N,False,0,4.0,0.556,5G4T_B
1108,6YMI_P,False,0,4.0,0.556,5G4T_B
1109,6YMJ_B,False,0,4.0,0.556,5G4T_B
1110,6YMJ_D,False,0,4.0,0.556,5G4T_B
1111,6YMJ_G,False,0,4.0,0.556,5G4T_B
1112,6YMJ_J,False,0,4.0,0.556,5G4T_B
1113,6YMJ_N,False,0,4.0,0.556,5G4T_B
1114,6YMJ_P,False,0,4.0,0.556,5G4T_B
1115,6YMK_B,False,0,4.0,0.556,5G4T_B
1116,6YMK_D,False,0,4.0,0.556,5G4T_B
1117,6YMK_G,False,0,4.0,0.556,5G4T_B
1118,6YMK_J,False,0,4.0,0.556,5G4T_B
1119,6YMK_N,False,0,4.0,0.556,5G4T_B
1120,6YMK_P,False,0,4.0,0.556,5G4T_B
1121,6YML_B,False,0,4.0,0.556,5G4T_B
1122,6YML_D,False,0,4.0,0.556,5G4T_B
1123,6YMM_B,False,0,4.0,0.556,5G4T_B
1124,6YMM_D,False,0,4.0,0.556,5G4T_B
1125,7D7W_A,False,0,1.0,0.667,7D81_A
1126,7D7X_A,False,0,1.0,0.667,7D81_A
1127,7D7Y_A,False,0,1.0,0.667,7D81_A
1128,7D7Z_A,False,0,1.0,0.667,7D81_A
1129,7D81_A,False,0,3.0,0.667,7D7W_A
1130,7D82_A,False,0,3.0,0.667,7D7W_A
1131,7EAF_A,False,0,1.0,0.485,4MEG_B
1132,7EAG_A,False,0,2.0,0.619,4C40_A
1133,7EAG_B,False,0,2.0,0.619,4C40_A
1134,7EAG_C,False,0,2.0,0.619,4C40_A
1135,7EAG_D,False,0,2.0,0.619,4C40_A
1136,7EAG_E,False,0,2.0,0.619,4C40_A
1137,7EAG_F,False,0,2.0,0.619,4C40_A
1138,7ELP_A,False,0,3.0,0.5,3NPN_A
1139,7ELP_B,False,0,3.0,0.5,3NPN_A
1140,7ELQ_A,False,0,3.0,0.5,3NPN_A
1141,7ELQ_B,False,0,3.0,0.5,3NPN_A
1142,7ELR_A,False,0,3.0,0.5,3NPN_A
1143,7ELR_B,False,0,3.0,0.5,3NPN_A
1144,7ELS_A,False,0,3.0,0.5,3NPN_A
1145,7ELS_B,False,0,3.0,0.5,3NPN_A
1146,7EZ0_N,False,0,0.0,0.431,6T3N_A
1147,7EZ2_B,False,0,0.0,0.5,2V6W_B
1148,7EZ2_N,False,0,0.0,0.42700000000000005,6T3N_A
1149,7JNH_A,False,0,1.0,0.39299999999999996,4JRD_A
1150,7JRS_A,False,0,0.0,0.503,1GID_A
1151,7JRS_B,False,0,0.0,0.503,1GID_A
1152,7JRT_A,False,0,1.0,0.5,4MEG_B
1153,7JRT_B,False,0,1.0,0.5,4MEG_B
1154,7KD1_A,False,0,1.0,0.58,3SUH_X
1155,7L0Z_G,False,0,0.0,0.507,3VRS_A
1156,7LNE_A,False,0,0.0,0.688,4NFO_A
1157,7LNE_B,False,0,0.0,0.688,4NFO_A
1158,7LNF_A,False,0,0.0,0.688,4NFO_A
1159,7LNF_B,False,0,0.0,0.688,4NFO_A
1160,7LNG_A,False,0,0.0,0.688,4NFO_A
1161,7LNG_B,False,0,0.0,0.688,4NFO_A
1162,7LYF_A,False,0,1.0,0.514,6JXM_B
1163,7LYJ_A,False,0,2.0,0.507,7D7W_A
1164,7MKY_A,False,0,2.0,0.507,7D7W_A
1165,7OA3_A,False,0,1.0,0.512,6UFG_B
1166,7OA3_B,False,0,1.0,0.512,6UFG_B
1167,7OAV_A,False,0,1.0,0.512,6UFG_B
1168,7OAV_B,False,0,1.0,0.512,6UFG_B
1169,7OAV_C,False,0,1.0,0.512,6UFG_B
1170,7OAV_D,False,0,1.0,0.512,6UFG_B
1171,7OAW_A,False,0,1.0,0.512,6UFG_B
1172,7OAW_B,False,0,1.0,0.512,6UFG_B
1173,7OAW_C,False,0,1.0,0.512,6UFG_B
1174,7OAW_D,False,0,1.0,0.512,6UFG_B
1175,7OAX_A,False,0,1.0,0.512,6UFG_B
1176,7OAX_B,False,0,1.0,0.512,6UFG_B
1177,7OAX_C,False,0,1.0,0.512,6UFG_B
1178,7OAX_D,False,0,1.0,0.512,6UFG_B
